"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"562246703";"167495000012024NE000089";"2024NE000089";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"00001";"TESOURO NACIONAL";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"33.90.30.43 ? NUP: 64584004448202366 - MAPA/NC 402170 - DGP - ?PE: 18/2023 - UASG 160495 - HMASP ???CDM: 211242 - PACIENTE: S.R.G.L - DC: 13/11/2023?AQ MATERIAL PARA REABILITACAO PROFISSIONAL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"64584004448202366";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1275,00";"1275,00";"1,0000"
"562255391";"167495000012024NE000090";"2024NE000090";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"00001";"TESOURO NACIONAL";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"33.90.30.43 ? NUP: 64584004448202366 - MAPA/NC 402170 - DGP - ?PE: 18/2023 - UASG 160495 - HMASP ???CDM: 221957 - PACIENTE: D.R.R.F - DC: 27/11/2023?AQ MATERIAL PARA REABILITACAO PROFISSIONAL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"64584004448202366";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1275,00";"1275,00";"1,0000"
"562253110";"167495000012024NE000077";"2024NE000077";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"00001";"TESOURO NACIONAL";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"33.90.30.43 ? NUP: 64584004448202366 - MAPA/NC 401036 - DGP - ?PE: 18/2023 - UASG 160495 - HMASP ???CDM: 223788 - PACIENTE: C.S - DC: 29/11/2023?AQ MATERIAL PARA REABILITACAO PROFISSIONAL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"64584004448202366";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1717,00";"1717,00";"1,0000"
"562242693";"167495000012024NE000099";"2024NE000099";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"00001";"TESOURO NACIONAL";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"33.90.30.43 ? NUP: 64584004448202366 - MAPA/NC 402170 - DGP - ?PE: 18/2023 - UASG 160495 - HMASP ???CDM: 208627 - PACIENTE: V.A.S.F - DC: 08/11/2023?AQ MATERIAL PARA REABILITACAO PROFISSIONAL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"64584004448202366";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1275,00";"1275,00";"1,0000"
"562249576";"167495000012024NE000095";"2024NE000095";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"00001";"TESOURO NACIONAL";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"33.90.30.43 ? NUP: 64584.030425/2022-26- MAPA/NC 402170- DGP - ?PE: 55/2022 - UASG 160495 - HMASP ??CDM: 242771 - PACIENTE: L.P.L.N - DC: 17/11/2023?AQ MATERIAL PARA REABILITACAO PROFISSIONAL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"64584030425202226";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"103,90";"103,90";"1,0000"
"562248338";"720300000012024NE000072";"2024NE000072";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.072.064-**";"WAGNER GUEDES ABRANTES";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"808,13";"808,13";"1,0000"
"562253658";"720300000012024NE000068";"2024NE000068";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.441.807-**";"ALESSANDRO PIRES BLACK PEREIRA";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-10/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000072/2024-61";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1549,63";"1549,63";"1,0000"
"562259905";"720300000012024NE000071";"2024NE000071";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.611.687-**";"JUAREZ JOHAUDNES ETCHEVERRIA JUNIOR";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"579,88";"579,88";"1,0000"
"562246035";"720300000012024NE000082";"2024NE000082";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.373.797-**";"LEANDRO MACHADO AVEIRO DA COSTA";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1354,05";"1354,05";"1,0000"
"562247120";"720300000012024NE000079";"2024NE000079";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.775.266-**";"PABLO CARVALHO FELIX NASCIMENTO";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1454,63";"1454,63";"1,0000"
"562243494";"720300000012024NE000080";"2024NE000080";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.369.947-**";"RODRIGO DAMASCENO DE FIGUEIREDO";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1454,63";"1454,63";"1,0000"
"562248670";"720300000012024NE000081";"2024NE000081";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.799.717-**";"ALBERTO DE SOUZA VIANA";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1354,05";"1354,05";"1,0000"
"562243579";"720300000012024NE000066";"2024NE000066";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.331.777-**";"LUIS GUILHERME FAULHABER DE OLIVEIRA RABELLO";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-10/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000072/2024-61";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1323,74";"1323,74";"1,0000"
"562245426";"720300000012024NE000067";"2024NE000067";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.331.777-**";"LUIS GUILHERME FAULHABER DE OLIVEIRA RABELLO";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-10/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000072/2024-61";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1549,63";"1549,63";"1,0000"
"562249017";"720300000012024NE000077";"2024NE000077";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.172.611-**";"CECILIA PAES RIBEIRO";"DGDNTM - DIARIA REFERENTE A VIAGEM NO TERRITORIO NACIONAL A FIM DE CONTRIBUIR DIRETAMENTE PARA O DESENVOLVIMENTO E A EXECUCAO DO PROGRAMA DE SUBMARINOS CONVENCIONAIS COM PROPULSAO NUCLEAR, DE ACORDO COM AS OS Nº 03-05/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000036/2024-06";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1354,05";"1354,05";"1,0000"
"562246351";"720300000012024NE000074";"2024NE000074";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.147.957-**";"VALERIA SENNA TOSCANO MURADAS";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1118,95";"1118,95";"1,0000"
"562244249";"720300000012024NE000073";"2024NE000073";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"720300";"DIR-GERAL DE DESEN.NUCLEAR E TEC.DA MARINHA";"00001";"TESOURO NACIONAL";"***.629.337-**";"LEANDRO ROMERO PEREIRA DA SILVA";"DIARIA REFERENTE A VIAGEM A SERVICO NO TERRITORIO NACIONAL EM CUMPRIMENTO A MISSAO INSTITUCIONAL DA OM, DE ACORDO COM A OS 03-08/2024 DA DGDNTM.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"15";"Diárias - Militar";"61481.000049/2024-77";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"808,13";"808,13";"1,0000"
"562242659";"167495000012024NE000078";"2024NE000078";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"00001";"TESOURO NACIONAL";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"33.90.30.43 ? NUP: 64584004448202366 - MAPA/NC 401036 - DGP - ?PE: 18/2023 - UASG 160495 - HMASP ???CDM: 206219 - PACIENTE: C.C.C.B- DC: 01/11/2023?AQ MATERIAL PARA REABILITACAO PROFISSIONAL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"64584004448202366";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"2771,00";"2771,00";"1,0000"
